BusinessID,Name,Cuisine,Address,Coordinates,NumberOfReviews,Rating,ZipCode
s2ii7iNxb0-hGVxHf0yexw,Menkoi Sato,Japanese,7 Cornelia St,"40.7316536618558, -74.0017022376845",332,4.5,10014
SdszVJsDzwV4c3ayuA6BWQ,Sakura 7,Japanese,65-54 Grand Ave,"40.7240570459862, -73.8987931830836",159,4.0,11378
ermAnMjLUDQtyssjEvkwKQ,Ootoya Counter,Japanese,141 W 41st St,"40.754924, -73.985945",1,4.0,10036
vk7W3_sQwr7eZbRFsXv6rw,Taiyaki NYC,Japanese,119 Baxter St,"40.71789, -73.9988",3326,4.5,10013
qNmHq3ST2bBinAN-TatwSg,Mirakuya - Brooklyn,Japanese,727 Flushing Ave,"40.7004883125668, -73.9435394480824",72,4.0,11206
0U8ZIVp80VzerGR2m_H48g,Mikawa Japanese Fusion,Japanese,7407 3rd Ave,"40.631832, -74.027361",44,4.5,11209
gSkAfUFw_iM2CX2FqC6TwA,Sushi Time,Japanese,72-42 Austin St,"40.7185591, -73.841229",599,4.5,11375
O7b3WKYglyu_3lYxN7GXRQ,Fukurou Brooklyn,Japanese,105 Wilson Ave,"40.70154, -73.92694",51,4.5,11237
-BWRdjHW6CtMGIRLMxEVQQ,Bar Masa,Japanese,10 Columbus Cir,"40.7685591712413, -73.9830132742049",209,3.5,10019
6Uh0whZI_LgLGYATzL3S4w,Tibetan Japanese Restaurant,Japanese,7526 37th Ave,"40.749017, -73.890112",73,4.0,11372
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,Japanese,133-44 37th Ave,"40.760567, -73.833354",112,4.0,11354
o8ATEbNZWynty8HRhEgsAQ,JoJi Box,Japanese,1 Vanderbilt Ave,"40.752962, -73.978512",6,4.0,10017
_HquDJmS6tW9YShoUCQnvg,Raku Japan,Japanese,83-12 37th Ave,"40.74978, -73.88292",2,4.5,11372
RUUsCDSLAMyejOQHTtV_ag,Sushi by Bou Hoboken,Japanese,225 River St,"40.739288, -74.027632",25,4.5,07030
ygDi_0KQ55WdaGGwnkohkA,Kawabun,Japanese,125 E 39th St,"40.7498269484767, -73.9777595491387",2,3.5,10016
nrJtX2BcYW1e1zdokH_aGg,Mottsu,Japanese,285 Mott St,"40.72427, -73.99448",166,3.5,10012
PGpHAiRqE6sEzfYmb9yRxg,Yuki Hana Clifton,Japanese,849 Clifton Ave,"40.8656319600942, -74.1584444677263",89,4.0,07013
sCdHhISHDQ34_j4Z3u8MWw,Izumi,Japanese,Cape Liberty Cruise Port,"40.6649886303608, -74.0716842305637",7,4.0,07002
py1zfy48JMV6tMZRvgxMKA,Palace of Japan,Japanese,3505 Johnson Ave,"40.88612, -73.91",207,3.5,10463
_3P3HQB513zGovhhN4uDQw,Za-Ya,Japanese,321 Starr St,"40.708065, -73.920499",30,5.0,11237
1WeOq3GcrOAGB9QJrJ6Tug,Genki Omakase,Japanese,552 LaGuardia Pl,"40.72933, -73.99808",218,4.5,10012
M_F6J04haemWdMYGFIn3ig,East Hudson Cafe,Japanese,30 Hudson St,"40.71314259996006, -74.03450567493162",22,4.5,07302
QKFzm9Z6NA6ec1j7M1nd8g,Illuzion,Japanese,337 Washington St,"40.7411, -74.02941",438,3.5,07030
vQ2MwpkjcrF7uxs87oMeyw,Noona Noodles,Japanese,11 W 32nd St,"40.74761, -73.98631",138,4.0,10001
i_q57YjbX1ZZkV4fP1KloQ,Daruma Japanese Restaurant,Japanese,45 N Dean St,"40.89515, -73.97312",134,4.0,07631
dyNJha9FAqxQc4g45hxqMA,Time,Japanese,105 Canal St,"40.71567, -73.99406",4,4.0,10002
01hs_l54-211UuiJPI83lA,Sakura Japanese Cuisine,Japanese,35-15 Ditmars Blvd,"40.774658, -73.908239",224,4.0,11105
qD9GFez398wQEAHhpjFmJQ,Sarku Japan,Japanese,197 E 22nd St,"40.66001, -74.10891",18,3.5,07002
QVc7uzk07IaBAcgXs_l_fg,Tonkatsu Me,Japanese,2323 Borden Ave,"40.74015, -73.94649",6,5.0,11101
pnGOd5wwinXc83sIYI1Xuw,Hula Poke,Japanese,1028 Amsterdam Ave,"40.80346, -73.96374",133,4.0,10025
97AU6OCsvq-Hec7VDa6dEw,Cafe Kyoto,Japanese,Plaza Hotel,"14.0533895492554, 121.155578613281",1,5.0,
TBW3arqP85VbGqOlQ3PM1Q,West Side Wok,Japanese,691 Amsterdam Ave,"40.79235, -73.97139",14,4.0,10025
njmOPpVZxIseG262NPfspA,Miyabi Sushi & Asian Cusine,Japanese,118 W 3rd St,"40.73046, -74.00037",399,4.0,10012
t9ufnvX2bQmHGaRKZBDsow,Oconomi,Japanese,4005 Skillman Ave,"40.747402, -73.923096",8,3.5,11104
k9SHpkjwlYnXZkSLVtl11w,Tenzan,Japanese,988 2nd Ave,"40.756202, -73.967201",339,3.5,10022
-86K6KX3HlUwkWTWRO3VAQ,Kyuramen - Flushing,Japanese,133-42 37th Ave,"40.760582, -73.833433",1184,4.0,11354
FNrDScArM1q8_mbrqzSMTQ,3rd Floor Brooklyn,Japanese,359 Manhattan Ave,"40.7166, -73.94657",16,5.0,11211
NrYmqg17jU2k5Utu6DbVQQ,Amsterdam Sushi,Japanese,1518 Amsterdam Ave,"40.818866, -73.95255",47,4.0,10031
NQbh8zKPqILV6WeYSOM-yQ,Makana Hawaiian & Japanese BBQ,Japanese,2245 1st Ave,"40.79568, -73.93599",199,3.0,10029
uDWKlyp9qfNGjzyW1jEpgQ,Dai Hachi Sushi,Japanese,303 E 56th St,"40.758576, -73.965286",2,2.5,10022
T20X-Top4IK_Qx-47JQa9w,The Garden At Ditmas,Japanese,1108 Cortelyou Rd,"40.639558, -73.967506",16,4.5,11218
RVfMXJ-149rpyJtAH0ejFg,Sushi of Miso,Japanese,10-46 Jackson Ave,"40.7423109, -73.9526506",21,4.5,11101
wDLHOgux_G8Y82Y6D9rSog,Maison Sun,Japanese,200 Schermerhorn,"40.688539723430026, -73.98544374782217",58,4.5,11201
XtTQ-LaIPJMWl-NgBf7_mg,Sushi on Jones LES,Japanese,217 Eldridge St,"40.72172, -73.99026",13,4.0,10002
nW7yTtBi5E7Y6IXhGv1CXg,Teriyaki Madness,Japanese,203 E 125th St,"40.80372, -73.93549",10,4.5,10035
2LVPVD23cv4Si9NbT6_iTA,SUGARFISH | Williamsburg,Japanese,157 Wythe Ave,"40.7191053, -73.9607222",16,4.0,11249
NjJJ0x2tOZXMeo6_f2w_IA,Sushi 21,Japanese,174 7th Ave,"40.742561, -73.997162",80,3.0,10011
Rk05uRR_TRzD0o4tS7EkNA,Yamitsuki Ramen,Japanese,74 5th Ave,"40.735745257600435, -73.9942513",1,3.0,10003
IuMvrvXTTZm4NQYO1O1dbg,Kuma NYC,Japanese,1520 Myrtle Ave,"40.699183, -73.91304",59,4.0,11237
6sKZ6zf24PQo00FENVDlFw,Salute Revolving Sushi,Japanese,39-16 College Point Blvd,"40.7585, -73.83467",15,4.0,11354
Ww3aAPf0sA5ygAXu2qV1ZQ,Taiki,Japanese,134 Nevins St,"40.6845433545275, -73.9837775425761",96,4.5,11217
RRNU27hv8rhBYx-mOinwRA,Hokkaido Ramen Santouka,Japanese,595 River Rd,"40.81627, -73.97983",753,4.0,07020
7WY5zWUb7NajX7JW3t9W6Q,Kaisen Hannosuke,Japanese,595 River Rd,"40.81607187658851, -73.98005427285706",69,3.5,07020
KfFXfxN6qzk_dTcQjsK-OQ,Fukuyama Sushi & Ramen,Japanese,622 Metropolitan Ave,"40.713916, -73.948283",56,4.0,11211
dAK5-ftIdu4IK7MRUFizuA,Tenzan,Japanese,7117 18th Ave,"40.615196904117965, -73.99382154313888",334,3.5,11204
U9ze3syYNgM1CK14ELA9Xw,Kyuramen - Bayside,Japanese,38-35 Bell Blvd,"40.765606, -73.771728",631,4.5,11361
XNrblAR4wiTeVbOcdRYm7A,Sushi Ichimura,Japanese,412 Greenwich St,"40.72188, -74.00995",4,5.0,10013
hB8uar0OD_K1XAo4kWNL-Q,Tori Bien,Japanese,220 East 9th St,"40.72952, -73.98826",20,4.0,10003
pe0kLJDb7DEWSKCbOS8D2g,Otaiko Hibachi & Sushi Lounge,Japanese,125 Lefante Way,"40.66791160879, -74.1027513470826",244,4.0,07002
8txGVTQb_LGedfr5CaxW2g,Sarku Japan,Japanese,30 Mall Dr W,"40.727096, -74.038486",60,3.0,07310
K0s6oo6W-rpjuSO5eErxkA,Sushi On Me - Williamsburg,Japanese,742 Driggs Ave,"40.712624, -73.960806",7,3.5,11211
qI86P6EBB0_9qC4uIT0j-Q,Niko Niko Sushi,Japanese,700 Plaza Dr,"40.785815, -74.04535",124,3.0,07094
qjXesvWGdDlLDKFWTlf88A,Goku Kitchen,Japanese,1419 Forest Ave,"40.625215, -74.136438",25,4.5,10302
xbKIfHpNHyTpSxQnPgObTQ,Sushi Cruise,Japanese,725 River Rd,"40.8184781866862, -73.9775511828728",557,3.5,07020
9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou - Jersey City,Japanese,218 Newark Ave,"40.722256, -74.047075",264,4.5,07302
DW6QH9hNP5kgkg-5UDS9wQ,Shinn East,Japanese,119 E 7th St,"40.7265202, -73.98429",266,4.5,10009
NB5u0htOK_1_dTkYALpRxg,Yoi Sushi Japanese,Japanese,133-22 39th Ave,"40.75899, -73.83364",293,4.0,11354
hHzngEBZs7iLE42Zv3MHXg,Resobox  East Village,Japanese,91 E 3rd St,"40.72482, -73.98779",12,4.5,10003
NiOf-lqG3HMtGHlS7GaPfQ,GoFish SushiBox,Japanese,124 E 14th St,"40.73363, -73.98877",11,4.5,10003
7HJrtpB0mo8tndvxOkN31w,Kitaro,Japanese,510 Amsterdam Ave,"40.78685, -73.97585",155,3.0,10024
mRtFCCbZ8efcmM67hC-vVQ,Sushi Basho,Japanese,172 Bedford Ave,"40.7182169072358, -73.95763",1,5.0,11249
jJpZG0hJbHvNOuOrRJZlyQ,Kyuramen - Forest Hills,Japanese,108-50 Queens Blvd,"40.7204647, -73.84261769999999",57,4.0,11375
Dv28TvKBh_8i6W02uAaMKw,Samurai Papa BS,Japanese,594 Lafayette Ave,"40.68981, -73.95101",193,4.0,11216
EXEDl7BOLZksz3Uy_RVFhw,Yamato,Japanese,168 7th Ave,"40.67192, -73.97758",289,4.0,11215
Neiw4AB_s7BpLSxyUrSXBQ,Sushi & Noodles,Japanese,274 Troutman St,"40.70347, -73.92577",182,4.0,11237
UY0ximrig32vHkcdUBpYvw,Tatany,Japanese,250 E 52nd St,"40.75611, -73.96815",1,5.0,10022
G_C-murI79nWDtR10h14XA,Frenasia,Japanese,16335 Crossbay Blvd,"40.65144614151171, -73.8374656",284,3.5,11414
dgU5NoylJVJ5rDZY_PezkA,Blackbeard Ramen,Japanese,607 Gorge Rd,"40.8243589123235, -73.9876905320009",603,4.5,07010
AFisWoWm0pfxEi1dMYitKw,Kyoto,Japanese,115 Smith St,"40.6877593994141, -73.989501953125",246,4.0,11201
FKLNX5j_byvdkliG0-ygCA,Niche,Japanese,172 Delancey St,"40.71786, -73.98518",107,4.0,10002
dwkH_mHOseBGBU9DrvXwHA,Happy Tuna Sushi & Crispy Rice,Japanese,355 W 36th St,"40.75460625186027, -73.9945408",19,4.0,10018
rH2QYtdcAjkY6uY45iKy3w,Sushi & Co,Japanese,459 Lexington Ave,"40.7534, -73.97434",30,4.5,10017
x1vyHnuyuRoJRRLzRb7Nog,Northern Sushi & Sashimi,Japanese,15314 Northern Blvd,"40.764489, -73.811344",171,4.5,11354
UTAo2XyUEsSo4YwcvfT9GA,Warude Crown Heights,Japanese,847 Sterling Pl,"40.67268430000001, -73.9505166",1,4.0,11216
BEevU4e0fL5gyb-f13KZtg,ABIKO CURRY,Japanese,108 Broad Ave,"40.844301, -74.000292",227,4.0,07650
_yWKwNjynMD93fe339j9Wg,MoCA Asian Bistro - Forest Hills,Japanese,107-18 70th Rd,"40.72094, -73.84521",761,3.5,11375
_tII-JpeU67AJgq1gRqg_w,Yumi,Japanese,802 Pelham Pkwy,"40.893762, -73.820514",212,3.5,10803
94srme7xJgrMEpViOOPgbQ,Yamada Sushi,Japanese,55 Park Ave,"40.8273514303405, -74.1038787355111",198,4.0,07070
sl3aaBmXIxt9PzRkTdqxUQ,Ooka Sushi Hibachi Lounge,Japanese,166 Main Ave,"40.8323238, -74.1401008",422,3.5,07014
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,Japanese,3606 Ditmars Blvd,"40.7742004394531, -73.9079513549805",495,4.0,11105
yono7ZJcU1KiqfC-xUMaIA,Japan Village,Japanese,934 3rd Ave,"40.65597, -74.00641",300,3.5,11232
gy56ohOWU-lBBL6U4HbaMQ,Blue Ribbon Sushi Bar - Rock Center,Japanese,30 Rockefeller Plz,"40.7593755, -73.97996053005943",63,3.5,10112
FxswnvW4Fat6dFYcQNaE7Q,Hall,Japanese,17 W 20th St,"40.74032, -73.99223",70,4.5,10011
0uyNyorc1m-W0R4zd-wvhQ,Beard Papa's,Japanese,239 E 53rd St,"40.75714, -73.96782",176,4.5,10022
aoqtpMb3jmIyuIBU3Sp0qg,Gohan Sushi,Japanese,533 86th St,"40.62106, -74.02518",54,4.5,11209
_s56OqZ8zY-q4Jn9I_iVOg,Marezzata,Japanese,231 E 50th St,"40.755506, -73.969422",8,5.0,10022
Lb1aZim8mmM4b3TY2oxt-A,Yamada Japanese,Japanese,3811 E Tremont Ave,"40.8248, -73.82022",69,3.5,10465
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,Japanese,510 W 52nd St,"40.7660831005947, -73.9914581179619",416,4.0,10019
v3hyLT2meB0LEiSdOwV_jA,Bad Habits,Japanese,32-03 Broadway,"40.76167066516151, -73.92424504435924",134,3.5,11106
CJaOSBUYSQAJy7p0QVkkrA,Menya & Izakaya,Japanese,369 5th Ave,"40.6712, -73.98444",82,4.5,11215
tbyq3mdNFQrZPIuRmO0bQw,Takumi Taco,Japanese,570 Lexington Ave,"40.756995, -73.972461",12,3.0,10022
t3WXZ8U6espLzY5YQ1Ocsg,Cello Wine & Cocktail Bistro,Japanese,226 E 53rd St,"40.7570686, -73.9684187",217,4.0,10022
mCorwiRo8rYJO5jGTFPzZQ,Fuji Sushi,Japanese,238 W 56th St,"40.76566, -73.98273",256,3.0,10019
FlAK0QXHIMqW6koDhs7DXA,Junko Sushi,Japanese,33-02 Broadway,"40.76093, -73.92381",289,3.5,11106
79-I5OTfhsfPCZGgcB4J5A,Mizu Sushi,Japanese,29 E 20th St,"40.739068, -73.9889649",292,3.5,10003
1yqrirjDVm40roP-NcU-Ig,Komorebi Full House,Japanese,6201 11th Ave,"40.630169, -74.004041",79,4.0,11219
KrJ6m_TkxBAPPSNH-G7rvQ,U-gu,Japanese,541 Myrtle Ave,"40.69393, -73.96284",190,4.5,11205
JCWMlkBqLxbAAK9-FQXTmg,Kushi Asian Fusion ,Japanese,1934 86st,"40.6053, -73.99972",146,3.5,11214
IJ1l2QmVXm306jpiY_cYKg,Shumi  Japanese Cuisine Leonia,Japanese,354 Broad Ave,"40.86281, -73.987403",34,4.0,07605
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,Japanese,93 Bowery St,"40.7170795322745, -73.9952574670315",437,4.0,10002
WMWryXs2J6kxdSQ3Vym1Cw,Yso sushi,Japanese,666 Onderdonk Ave,"40.70414, -73.90771",18,4.0,11385
j-a8HUcsBJXHV2IfF786jw,Kogane Ramen-Brooklyn Heights,Japanese,76 Henry St,"40.698605, -73.992668",424,4.0,11201
NOr76h5Bwn0D5m1CbjR_dg,Akagi Japanese Cuisine,Japanese,116-09 Metropolitan Ave,"40.70763, -73.83565",24,4.5,11418
CfhEaGySVsORQbem4_y1Wg,Minamoto Kitchoan,Japanese,595 River Rd,"40.8160653, -73.9800537",21,4.0,07020
T4pzFTZq7WFbn3FvaZjvoA,Anytime Kitchen Fort Lee,Japanese,2025 Lemoine Ave,"40.852084, -73.969929",3,5.0,07024
aq0SXPyy_dpFjcfvTDRxBA,Wasabi Sushi & Bento,Japanese,561 7th Ave,"40.75484, -73.9876",520,3.5,10018
VKumFZfT7f_FVFWjbPBAhA,Hagane,Japanese,161-02 Crossbay Blvd,"40.65558, -73.8394",161,3.5,11414
LZ8qWYoScZ_DlOg4QYfo4w,Amber,Japanese,1406 3rd Ave,"40.77494, -73.957089",265,3.5,10075
ym21beAL2bMKOrt9QiYY8g,Sushi Sen-nin,Japanese,30 E 33rd St,"40.74676, -73.98289",185,3.5,10016
8Jz2IfS-BGCm1GniqJVe2A,Saketumi Asian Bistro,Japanese,118 Montague St,"40.69480157691335, -73.99473861016685",190,4.0,11201
24Kp9G9pZOyT7LrgNVWcAg,Maki sushi,Japanese,205 Blvd,"40.861804483424145, -74.07864423088826",10,4.5,07604
5zO24ZKYVnca0jbY2gpIzw,Hudson Sushi,Japanese,4525 Broadway,"40.77794, -74.01825",163,4.0,07087
89fK5wtL0balUJY-mlC32g,Yori Nori Ramen,Japanese,41-18 38th St,"40.74696, -73.92675",1,1.0,11101
D9nQb14gqhCAOaUUvJz3-Q,Reserve Cut,Japanese,40 Broad St,"40.70602, -74.01176",330,4.0,10004
aZzq3M2xwbNHNSQe2AbAOA,Suma Sushi,Japanese,964 Amsterdam Ave,"40.801498, -73.965339",161,3.5,10025
c869kkUkjPM5nSGeJqVosg,Ooki Sushi,Japanese,1575 3rd Ave,"40.78029, -73.95254",296,3.5,10128
qd9_gxrmskbOT6OLN9sShA,Dock Asian Eatery,Japanese,22 Wyckoff Ave,"40.70628, -73.92274",219,4.0,11237
Bh0Rxd4Yi21luny0S95GaQ,Ceetay,Japanese,129 Alexander Ave,"40.807149, -73.927612",372,4.0,10454
dz88dkY9JaoXe2sF8MSjVQ,Benihana,Japanese,47 W 56th St,"40.7633238925373, -73.9766874748688",1424,3.0,10019
xAEs5QnuL8uMNWjmUGpK7g,Fushimi Bay Ridge,Japanese,9316 4th Ave,"40.61727, -74.03101",469,3.5,11209
vgHwR_1RQTHFjEXeY0oUnA,JAZZ at KITANO,Japanese,66 Park Ave E 38th St,"40.749588, -73.979972",44,3.5,10016
z1R0tUFUZ7RU_kQTlzRsZg,Asian Tokyo,Japanese,4685 Manhattan College Pkwy,"40.8910472840381, -73.8982448328066",73,3.5,10471
yckkW5iFRiBOWsH3tZTr3Q,Hashi Ramen and Izakaya,Japanese,192-12 Northern Blvd,"40.75762980744067, -73.78889123446929",1162,4.0,11358
XYnQoq_hlqFtC-5AKLT3BQ,Wasabi Steak and Sushi,Japanese,55 Richmond Ter,"40.64415345387884, -74.0752153",37,4.0,10301
w99Vgg5gE7PIHvyMudoq7A,Thirteen Water,Japanese,208 E 7th St,"40.72444577406931, -73.97992384134479",123,4.5,10009
yEOReUBeh_OApBePNmcnuA,Fansway Teriyaki & Sushi,Japanese,42 Graham Ave,"40.702123, -73.94205",5,3.0,11206
Q02lMhO29P-1uzHksmYW9g,Teriyaki One,Japanese,59-05 Maurice Ave,"40.72636352634458, -73.9090295260422",4,4.0,11378
KNp_2WKjCKn_exP8lGzZLg,Wasan Brooklyn Sushi and Udon,Japanese,440 Bergen St,"40.6814, -73.97706",5,5.0,11217
VR7vl4qSerSyEMpHc0Bp9w,Go! Go! Curry!,Japanese,231 Thompson St,"40.7295, -73.999026",263,4.0,10012
rI2AEfnQVvnFoWn2De96Qg,Saffron Restaurant,Japanese,16150 Cross Bay Blvd,"40.6542780937095, -73.8390364032719",364,4.0,11414
3OKf1QQnDhjkBKVg0eMllQ,Sushi Gallery,Japanese,71 Clark St,"40.6975970682387, -73.9933660828876",149,4.5,11201
xMAE-TUaB6qzVS8nvwa_HA,Buddha Asian,Japanese,37-09 83rd St,"40.7495251, -73.8832146",6,4.0,11372
QCpJlezYJnkZYNat-XYXYw,Topaz Thai Authentic,Japanese,127 W 56th St,"40.7644157409668, -73.9789047241211",913,3.5,10019
YDHUVTkQ5ioHaPOMVwQjWQ,Dagon,Japanese,2454 Broadway,"40.7912711, -73.9738886",235,4.0,10024
2gu9B0IzOwLvc_r5kaNoWA,Poke by The Pound,Japanese,74 5th Ave,"40.735723, -73.994259",2,4.0,10011
ZO7oni3s8jNG6NUztCQRWQ,Poké Inn,Japanese,357 W 49th St,"40.7626689, -73.9885916",180,4.5,10019
KJtnW8SkpZH9Wt1U9J5tyQ,Ginza Don,Japanese,41-28 Main St,"40.75723, -73.82937",4,5.0,11355
l98MnDXhXeYUBHa394JGrw,Gahm By Mokbar,Japanese,212 Flatbush Ave,"40.681147, -73.975682",2,5.0,11217
jAeNN05URRe9_CmGc0ssEA,Sushi Lounge,Japanese,200 Hudson St,"40.73865, -74.02957",447,3.5,07030
a5H9p1B6m6WPVjakPylvdA,Spicy Shallot,Japanese,7701 Woodside Ave,"40.7437053273707, -73.8878916857991",752,4.0,11373
at1MNbwkS1UbUAV2C95kkg,Ino Sushi,Japanese,116A Market St,"40.8459064, -74.1629584",104,4.5,07012
k2KwsYU8aZaj-wnylrSIAQ,Koro Koro Rice Ball Cafe,Japanese,142 Sullivan St,"40.72703, -74.00203",10,3.5,10012
c5tDD7auWMWEevkyxXBjUg,Mochidoki,Japanese,1035 3rd Ave,"40.83620632164437, -73.90276971532296",28,4.5,10065
FNCW2UJJdMD0P1z5C60ydw,Bondi Sushi,Japanese,156 N 4th St,"40.71593285283, -73.95928214442773",20,3.5,11211
27ASh8-hTL5jp5d_WQGHxw,Ten Japanese Cuisine,Japanese,440 7th Ave,"40.6634864807129, -73.984748840332",269,4.0,11215
vUZTHdPWqTCkj3g93D6CNQ,Cho-Ko Restaurant,Japanese,59 1st Ave,"40.72515, -73.98744",117,3.5,10003
iWNbMGC_6BLccFr9Aj0Ymw,Matsuya Japanese Steak House,Japanese,490 Market St,"40.8972975, -74.1006614",100,3.5,07663
ngUCpsSS8dyyiHr8nu1v5g,Oh Mammy Curry Factory,Japanese,1232 Anderson Ave,"40.84015, -73.980957",48,4.5,07024
b5RhctSPMRGyKYn-B1zgkw,Toro,Japanese,1 Front St,"40.70259, -73.99317",5,3.0,11201
L8jURuznx4D1zHWVVJkNCg,Sushi1,Japanese,555 6th Ave,"40.73856453229489, -73.9962252116581",5,4.5,10011
CVHwQvZO1jp7-AfnFHR0ug,Obentoyasan,Japanese,220 36th St,"40.656471, -74.008412",24,4.0,11232
vbia6xGsSU7ZyQVmg2ROvA,Shikku,Japanese,96 South St,"40.70618177482633, -74.00229153078389",4,4.5,10038
87x1XzjA1CZvII84NfUW2A,Buddha - Bar Restaurant New York,Japanese,62 Thomas St,"40.71669, -74.00734",165,3.5,10013
Edkx9frqYknN9ykTEqTVXg,Miso Restaurant,Japanese,40 Main St,"40.7028045654297, -73.990852355957",125,3.0,11201
cOXYWZ_GTX-_ue_kveguRg,SSAM,Japanese,170 Smith St,"40.685957, -73.991264",489,4.0,11201
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,Japanese,196-50 Northern Blvd,"40.75744, -73.78383",791,4.0,11358
IdZ5DnGnAEXcmz2jZXGFiQ,Hiroshi Japanese Fusion,Japanese,585 3rd Ave,"40.74836, -73.97585",213,3.5,10016
1m1iOc8EplJ4tiCez7hf2Q,750 Myrtle Diner,Japanese,750 Myrtle Ave,"40.694779, -73.952807",131,4.0,11205
gPn_MadQRUNClx67z-tQ5g,Kuro-Obi at UrbanSpace 570 Lex,Japanese,570 Lexington Ave,"40.75686, -73.97228",27,3.5,10022
11VeHNc-R3PiLxQKK3_mig,& Sons,Japanese,447 Rogers Ave,"40.66161, -73.95348",30,4.5,11225
4c2THphDR7C1f-zvJJDkgw,Mamasushi - Bronx,Japanese,3478 E Tremont Ave,"40.83146, -73.827275",141,3.5,10465
JBBaGEwicrKyJQBvE2qJpw,Unique Omakase,Japanese,120 1st Ave,"40.72708, -73.98546",44,4.5,10009
LHcpOjPtc8QQCrFiRFjWyA,Slow Loris,Japanese,556 Flatbush Ave,"40.66031214204085, -73.96079581205663",183,4.0,11225
Wu9AymEM_RM2cnRPslVlIw,East 21,Japanese,71-26 Roosevelt Ave,"40.7464685299281, -73.8940858840942",97,3.5,11372
ujozQCThEuSfEXi5_6ZTPQ,Ramen Setagaya,Japanese,280 Bedford Ave,"40.7147999, -73.96115",315,4.0,11249
Xjswj531-FkRZPpcccU6kQ,Vida Verde,mexican,248 W 55th St,"40.7649503286729, -73.9828372257363",1594,4.5,10019
MaoCNdHni6MLjM9iYQqHcg,Frida Midtown,mexican,214 E 52nd St,"40.75667, -73.969168",160,4.5,10022
6Ct7OeTRn4caY9g0swFBsw,La Contenta,mexican,102 Norfolk St,"40.71873, -73.98691",913,4.5,10002
Wx6lMnEh7dCmX-9PQF1Ifw,Toloache 50,mexican,251 West 50th St,"40.762227, -73.9856178382696",2255,4.0,10012
5h-vvkZE_HBftyKxhhSyDA,Cascalote,mexican,1712 2nd Ave,"40.7795585733509, -73.9501952",12,4.5,10128
xWLSJOiN1mMRHmBmHyjAfw,Mad Dog & Beans Mexican Cantina,mexican,5 E 38th St,"40.75081210000001, -73.9819335",674,4.0,10016
KDpFAWkLofuabBSpnNJY5A,Amor Loco,mexican,134 W 46th St,"40.75797140479767, -73.98387478465575",115,4.0,10036
SOWmvC20kikJBoWE3TmppA,Rosa Mexicano,mexican,251 E 52nd St,"40.75643, -73.967913",97,3.5,10022
DFRpXRHjOHBxYHiuvwaEQQ,Rosa Mexicano,mexican,61 Columbus Ave,"40.77115637915222, -73.9831131",1533,3.5,10023
WyiTT3VHjzowMnOnUpZ7TQ,Empellón,mexican,510 Madison Ave,"40.75972, -73.97472",437,4.0,10022
ihzI-4yGesoQuAoIocao8g,Tacuba Hell's Kitchen,mexican,802 9th Ave,"40.76545, -73.98729",819,4.0,10019
xGoSAOhQBNdJMJmPn7CMDQ,MEXiCUE,mexican,1440 Broadway,"40.754109, -73.986015",687,4.0,10018
TgoYhgbPCYhLBNtpue3QHg,Maya,mexican,1191 1st Ave,"40.7632055528185, -73.9596225112209",1090,3.5,10065
7bD22UAtH56ikWYslOSIQg,Calexico - Upper East Side,mexican,1491 2nd Ave,"40.77259, -73.95588",861,4.0,10075
6AJwsgXr7YwsqneGVAdgzw,Las Catrinas Mexican Bar & Eatery,mexican,32-02 Broadway,"40.7614214682633, -73.9246649456171",466,4.0,11106
BsDu_kup3lJ2QHb-Botpeg,Covacha,mexican,368 Columbus Ave,"40.78110489839311, -73.97644500326436",191,4.0,10023
sTu5z5HUcIYykg97HHj8xA,El Centro,mexican,824 9th Ave,"40.76602, -73.98688",915,4.0,10019
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,mexican,128 Greenpoint Ave,"40.7299099, -73.95548",605,4.0,11222
IfIyjm4SfORGYPbaAWST3g,MEXiCUE,mexican,225 5th Ave,"40.743617, -73.987867",680,4.0,10010
Ahx8GsuAGUl8TgqCWP7uXw,Temerario,mexican,198 8th Ave,"40.7434133400872, -73.9996277220286",378,4.0,10011
RUsot7ERPbYA_wOKMlVpAQ,Azule Cantina,mexican,31 W 52nd St,"40.7606700654272, -73.97805009037256",19,4.0,10019
ry7XCoXXxS0DxRmzZLFybw,Taqueria Gramercy,mexican,218 3rd Ave,"40.7363, -73.98531",157,4.0,10003
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,mexican,1838 7th Ave,"40.75771715349455, -73.98574138301436",574,4.0,10026
e7krRmyE5upHv2gsEOdR8w,Mayamezcal,mexican,304 E 6th St,"40.72711, -73.98817",623,4.0,10003
dYWjNK07igws9jFNgQmhng,Rosa Mexicano,mexican,9 E 18th St,"40.738306632767085, -73.99081456881349",1701,3.5,10003
kn9rgR4KlvyTTi-s76OIaQ,Toloache 82nd,mexican,166 E 82nd St,"40.776483, -73.956708",507,4.0,10028
